what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1414343486962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1414343488180
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1414343504474
opened,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1414343505636
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1414343505674
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1414343515802
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1414343523158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1414343528464
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1414343536644
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.paste",1414343546935
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1414343548665
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1414343553439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1414343563314
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1414343568140
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.paste",1414343571678
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.saveAll",1414343572518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1414343575979
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1414343579234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1414343579795
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1414343580534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1414343581714
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1414343582496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1414343582986
activated,workbench,org.eclipse.ui.workbench,3.7.1.dist,"",1414343628897
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1414343630616
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1414343631345
closed,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1414343631346
opened,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1414343632867
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1414343632893
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1414343669519
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1414344228477
activated,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1414344248254
activated,view,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.PackageExplorer",1414344279002
opened,editor,org.eclipse.jdt.ui,3.7.2.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1414344282161
